שם ספר,TextSource,נתיב,RavMechaber,ForcedBookName,MixedDisplay,,PasukIndMode,UniqueId,,HiddenFromIndex,[Books\000_ACCESORIES\000_!WELLCOME.txt_תורת אמת],SearchInTitles,GroupId,שם הספר,LastLevelIndex,,SpecialTitle,FilesGotFrom,Comments,PutNewLinesAsIs,ChainFolderName,Haskamot,,CosmeticsType
חברותא - סוכה | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\08_MAS_SUCA\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2390,,0,,1,suca,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\08_MAS_SUCA\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2461,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - ביצה,ר' פנחס ראובן שליט''א,Books\030_BAVLI\09_MAS_BEITSA\09_Bav BEITSA_L1.txt,,גמרא,0,,0,859,,0,,0,beitsa,,2,,,,,0,1,,,
תלמוד בבלי - ביצה - רש''י,ר' פנחס ראובן שליט''א,Books\030_BAVLI\09_MAS_BEITSA\09_Bav BEITSA_L2.txt,,רש''י,0,,0,1020,,0,,0,beitsa,,2,,,,,0,1,,,
תלמוד בבלי - ביצה - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\09_MAS_BEITSA\09_Bav BEITSA_L3.txt,,תוספות,0,,0,1021,,0,,0,beitsa,,2,,,,,0,1,,,
"רשב""א - מסכת ביצה",ר' פנחס ראובן שליט''א,Books\030_BAVLI\09_MAS_BEITSA\09_Bav BEITSA_L6_rashba.txt,,רשב''א,0,,0,5079,,0,,1,,,2,,,,,1,1,,,
מסכת ביצה,ר' פנחס ראובן שליט''א,Books\030_BAVLI\09_MAS_BEITSA\DebugMix.txt,,תצוגה משולבת,3,,0,884,,0,,0,beitsa,,2,,,,,1,1,,,
חברותא - ביצה,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\09_MAS_BEITSA\HavAll.txt,,חברותא,0,,0,2345,,0,,1,beitsa,,2,,,,,1,1,,,
חברותא - ביצה | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\09_MAS_BEITSA\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2392,,0,,1,beitsa,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\09_MAS_BEITSA\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2462,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - תענית,ר' פנחס ראובן שליט''א,Books\030_BAVLI\10_MAS_TAANIT\10_Bav TAANIT_L1.txt,,גמרא,0,,0,888,,0,,0,taanit,,2,,,,,0,1,,,
תלמוד בבלי - תענית - רש''י,ר' פנחס ראובן שליט''א,Books\030_BAVLI\10_MAS_TAANIT\10_Bav TAANIT_L2.txt,,רש''י,0,,0,889,,0,,0,taanit,,2,,,,,0,1,,,
תלמוד בבלי - תענית - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\10_MAS_TAANIT\10_Bav TAANIT_L3.txt,,תוספות,0,,0,890,,0,,0,taanit,,2,,,,,0,1,,,
מסכת תענית,ר' פנחס ראובן שליט''א,Books\030_BAVLI\10_MAS_TAANIT\DebugMix.txt,,תצוגה משולבת,3,,0,891,,0,,0,taanit,,2,,,,,1,1,,,
חברותא - תענית,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\10_MAS_TAANIT\HavAll.txt,,חברותא,0,,0,2346,,0,,1,taanit,,2,,,,,1,1,,,
חברותא - תענית | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\10_MAS_TAANIT\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2394,,0,,1,taanit,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\10_MAS_TAANIT\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2463,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - מגילה,ר' פנחס ראובן שליט''א,Books\030_BAVLI\11_MAS_MEGILA\11_Bav MEGILA_L1.txt,,גמרא,0,,0,862,,0,,0,megila,,2,,,,,0,1,,,
תלמוד בבלי - מגילה - רש''י,ר' פנחס ראובן שליט''א,Books\030_BAVLI\11_MAS_MEGILA\11_Bav MEGILA_L2.txt,,רש''י,0,,0,863,,0,,0,megila,,2,,,,,0,1,,,
תלמוד בבלי - מגילה - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\11_MAS_MEGILA\11_Bav MEGILA_L3.txt,,תוספות,0,,0,876,,0,,0,megila,,2,,,,,0,1,,,
"רשב""א - מסכת מגילה",ר' פנחס ראובן שליט''א,Books\030_BAVLI\11_MAS_MEGILA\11_Bav MEGILA_L6_rashba.txt,,רשב''א,0,,0,5080,,0,,1,,,2,,,,,1,1,,,
מסכת מגילה,ר' פנחס ראובן שליט''א,Books\030_BAVLI\11_MAS_MEGILA\DebugMix.txt,,תצוגה משולבת,3,,0,885,,0,,0,megila,,2,,,,,1,1,,,
חברותא - מגילה,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\11_MAS_MEGILA\HavAll.txt,,חברותא,0,,0,2347,,0,,1,megila,,2,,,,,1,1,,,
חברותא - מגילה | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\11_MAS_MEGILA\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2396,,0,,1,megila,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\11_MAS_MEGILA\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2464,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - מועד קטן,ר' פנחס ראובן שליט''א,Books\030_BAVLI\12_MAS_MOED_KATAN\12_Bav MOED KATAN_L1.txt,,גמרא,0,,0,892,,0,,0,moedk katan,,2,,,,,0,1,,,
תלמוד בבלי - מועד קטן - רש''י,ר' פנחס ראובן שליט''א,Books\030_BAVLI\12_MAS_MOED_KATAN\12_Bav MOED KATAN_L2.txt,,רש''י,0,,0,893,,0,,0,moedk katan,,2,,,,,0,1,,,
תלמוד בבלי - מועד קטן - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\12_MAS_MOED_KATAN\12_Bav MOED KATAN_L3.txt,,תוספות,0,,0,894,,0,,0,moedk katan,,2,,,,,0,1,,,
מסכת מועד קטן,ר' פנחס ראובן שליט''א,Books\030_BAVLI\12_MAS_MOED_KATAN\DebugMix.txt,,תצוגה משולבת,3,,0,886,,0,,0,moedk katan,,2,,,,,1,1,,,
חברותא - מועד קטן,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\12_MAS_MOED_KATAN\HavAll.txt,,חברותא,0,,0,2348,,0,,1,moedk katan,,2,,,,,1,1,,,
חברותא - מועד קטן | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\12_MAS_MOED_KATAN\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2398,,0,,1,moedk katan,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\12_MAS_MOED_KATAN\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2465,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - חגיגה,ר' פנחס ראובן שליט''א,Books\030_BAVLI\13_MAS_HAGIGA\Bav HAGIGA_L1.txt,,גמרא,0,,0,1136,,0,,0,bav_hagiga,,2,,,,,0,1,,,
תלמוד בבלי - חגיגה - רש''י,ר' פנחס ראובן שליט''א,Books\030_BAVLI\13_MAS_HAGIGA\Bav HAGIGA_L2.txt,,רש''י,0,,0,1137,,0,,0,bav_hagiga,,2,,,,,0,1,,,
תלמוד בבלי - חגיגה - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\13_MAS_HAGIGA\Bav HAGIGA_L3.txt,,תוספות,0,,0,1138,,0,,0,bav_hagiga,,2,,,,,0,1,,,
מסכת חגיגה,ר' פנחס ראובן שליט''א,Books\030_BAVLI\13_MAS_HAGIGA\DebugMix.txt,,תצוגה משולבת,3,,0,1139,,0,,0,bav_hagiga,,2,,,,,1,1,,,
חברותא - חגיגה,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\13_MAS_HAGIGA\HavAll.txt,,חברותא,0,,0,2349,,0,,1,bav_hagiga,,2,,,,,1,1,,,
חברותא - חגיגה | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\13_MAS_HAGIGA\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2400,,0,,1,bav_hagiga,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\13_MAS_HAGIGA\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2466,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - יבמות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\14_MAS_YEVAMOT\14_Bav YEVAMOT_L1.txt,,גמרא,0,,0,868,,0,,0,bav yevamot,,2,,,,,0,1,,,
תלמוד בבלי - יבמות - רש''י,ר' פנחס ראובן שליט''א,Books\030_BAVLI\14_MAS_YEVAMOT\14_Bav YEVAMOT_L2.txt,,רש''י,0,,0,869,,0,,0,bav yevamot,,2,,,,,0,1,,,
תלמוד בבלי - יבמות - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\14_MAS_YEVAMOT\14_Bav YEVAMOT_L3.txt,,תוספות,0,,0,877,,0,,0,bav yevamot,,2,,,,,0,1,,,
"רשב""א - מסכת יבמות",ר' פנחס ראובן שליט''א,Books\030_BAVLI\14_MAS_YEVAMOT\14_Bav YEVAMOT_L6_rashba.txt,,רשב''א,0,,0,5081,,0,,1,,,2,,,,,1,1,,,
מסכת יבמות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\14_MAS_YEVAMOT\DebugMix.txt,,תצוגה משולבת,3,,0,887,,0,,0,bav yevamot,,2,,,,,1,1,,,
חברותא - יבמות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\14_MAS_YEVAMOT\HavAll.txt,,חברותא,0,,0,2350,,0,,1,bav yevamot,,2,,,,,1,1,,,
חברותא - יבמות | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\14_MAS_YEVAMOT\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2402,,0,,1,bav yevamot,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\14_MAS_YEVAMOT\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2467,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - כתובות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\15_MAS_KTUBOT\15_Bav KTUBOT_L1.txt,,גמרא,0,,0,920,,0,,0,bav_ktubot,,2,,,,,0,1,,,
תלמוד בבלי - כתובות - רש''י,ר' פנחס ראובן שליט''א,Books\030_BAVLI\15_MAS_KTUBOT\15_Bav KTUBOT_L2.txt,,רש''י,0,,0,921,,0,,0,bav_ktubot,,2,,,,,0,1,,,
תלמוד בבלי - כתובות - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\15_MAS_KTUBOT\15_Bav KTUBOT_L3.txt,,תוספות,0,,0,922,,0,,0,bav_ktubot,,2,,,,,0,1,,,
"רשב""א - מסכת כתובות",ר' פנחס ראובן שליט''א,Books\030_BAVLI\15_MAS_KTUBOT\15_Bav KTUBOT_L6_rashba.txt,,רשב''א,0,,0,5082,,0,,1,,,2,,,,,1,1,,,
מסכת כתובות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\15_MAS_KTUBOT\DebugMix.txt,,תצוגה משולבת,3,,0,924,,0,,0,bav_ktubot,,2,,,,,1,1,,,
חברותא - כתובות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\15_MAS_KTUBOT\HavAll.txt,,חברותא,0,,0,2351,,0,,1,bav_ktubot,,2,,,,,1,1,,,
חברותא - כתובות | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\15_MAS_KTUBOT\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2404,,0,,1,bav_ktubot,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\15_MAS_KTUBOT\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2468,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - נדרים,ר' פנחס ראובן שליט''א,Books\030_BAVLI\16_MAS_NEDARIM\16_Bav NEDARIM_L1.txt,,גמרא,0,,0,895,,0,,0,nedarim,,2,,,,,0,1,,,
תלמוד בבלי - נדרים - רש''י,ר' פנחס ראובן שליט''א,Books\030_BAVLI\16_MAS_NEDARIM\16_Bav NEDARIM_L2.txt,,רש''י,0,,0,896,,0,,0,nedarim,,2,,,,,0,1,,,
תלמוד בבלי - נדרים - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\16_MAS_NEDARIM\16_Bav NEDARIM_L3.txt,,תוספות,0,,0,1129,,0,,0,nedarim,,2,,,,,0,1,,,
תלמוד בבלי - נדרים - ר''נ,ר' פנחס ראובן שליט''א,Books\030_BAVLI\16_MAS_NEDARIM\16_Bav NEDARIM_L4.txt,,ר''נ,0,,0,1130,,0,,0,nedarim,,2,,,,,0,1,,,
"רשב""א - מסכת נדרים",ר' פנחס ראובן שליט''א,Books\030_BAVLI\16_MAS_NEDARIM\16_Bav NEDARIM_L6_rashba.txt,,רשב''א,0,,0,5083,,0,,1,,,2,,,,,1,1,,,
מסכת נדרים,ר' פנחס ראובן שליט''א,Books\030_BAVLI\16_MAS_NEDARIM\DebugMix.txt,,תצוגה משולבת,3,,0,898,,0,,0,nedarim,,2,,,,,1,1,,,
חברותא - נדרים,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\16_MAS_NEDARIM\HavAll.txt,,חברותא,0,,0,2352,,0,,1,nedarim,,2,,,,,1,1,,,
חברותא - נדרים | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\16_MAS_NEDARIM\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2406,,0,,1,nedarim,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\16_MAS_NEDARIM\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2469,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - נזיר,ר' פנחס ראובן שליט''א,Books\030_BAVLI\17_MAS_NAZIR\17_Bav NAZIR_L1.txt,,גמרא,0,,0,903,,0,,0,nazir,,2,,,,,0,1,,,
תלמוד בבלי - נזיר - רש''י,"ר' פנחס ראובן שליט''א, לרבנית שלומית קטן תליט''א <BR>כולל אוצר לעזי רש''י מאת הרב משה קטן זצ''ל",Books\030_BAVLI\17_MAS_NAZIR\17_Bav NAZIR_L2.txt,,רש''י,0,,0,931,,0,,0,nazir,,2,,,,,0,1,,,
תלמוד בבלי - נזיר - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\17_MAS_NAZIR\17_Bav NAZIR_L3.txt,,תוספות,0,,0,932,,0,,0,nazir,,2,,,,,0,1,,,
מסכת נזיר,ר' פנחס ראובן שליט''א,Books\030_BAVLI\17_MAS_NAZIR\DebugMix.txt,,תצוגה משולבת,3,,0,906,,0,,0,nazir,,2,,,,,1,1,,,
חברותא - נזיר,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\17_MAS_NAZIR\HavAll.txt,,חברותא,0,,0,2353,,0,,1,nazir,,2,,,,,1,1,,,
חברותא - נזיר | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\17_MAS_NAZIR\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2408,,0,,1,nazir,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\17_MAS_NAZIR\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2470,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - סוטה,ר' פנחס ראובן שליט''א,Books\030_BAVLI\18_MAS_SOTA\18_Bav SOTA_L1.txt,,גמרא,0,,0,928,,0,,0,bav_sota,,2,,,,,0,1,,,
תלמוד בבלי - סוטה - רש''י,ר' פנחס ראובן שליט''א,Books\030_BAVLI\18_MAS_SOTA\18_Bav SOTA_L2.txt,,רש''י,0,,0,929,,0,,0,bav_sota,,2,,,,,0,1,,,
תלמוד בבלי - סוטה - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\18_MAS_SOTA\18_Bav SOTA_L3.txt,,תוספות,0,,0,930,,0,,0,bav_sota,,2,,,,,0,1,,,
מסכת סוטה,ר' פנחס ראובן שליט''א,Books\030_BAVLI\18_MAS_SOTA\DebugMix.txt,,תצוגה משולבת,3,,0,933,,0,,0,bav_sota,,2,,,,,1,1,,,
חברותא - סוטה,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\18_MAS_SOTA\HavAll.txt,,חברותא,0,,0,2354,,0,,1,bav_sota,,2,,,,,1,1,,,
חברותא - סוטה | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\18_MAS_SOTA\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2410,,0,,1,bav_sota,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\18_MAS_SOTA\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2471,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - גיטין,ר' פנחס ראובן שליט''א,Books\030_BAVLI\19_MAS_GITIN\19_Bav GITIN_L1.txt,,גמרא,0,,0,934,,0,,0,bav_gitin,,2,,,,,0,1,,,
תלמוד בבלי - גיטין - רש''י,"ר' פנחס ראובן שליט''א, לרבנית שלומית קטן תליט''א <BR>כולל אוצר לעזי רש''י מאת הרב משה קטן זצ''ל",Books\030_BAVLI\19_MAS_GITIN\19_Bav GITIN_L2.txt,,רש''י,0,,0,935,,0,,0,bav_gitin,,2,,,,,0,1,,,
תלמוד בבלי - גיטין - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\19_MAS_GITIN\19_Bav GITIN_L3.txt,,תוספות,0,,0,936,,0,,0,bav_gitin,,2,,,,,0,1,,,
"רשב""א - מסכת גיטין",ר' פנחס ראובן שליט''א,Books\030_BAVLI\19_MAS_GITIN\19_Bav GITIN_L6_rashba.txt,,רשב''א,0,,0,5084,,0,,1,,,2,,,,,1,1,,,
מסכת גיטין,ר' פנחס ראובן שליט''א,Books\030_BAVLI\19_MAS_GITIN\DebugMix.txt,,תצוגה משולבת,3,,0,939,,0,,0,bav_gitin,,2,,,,,1,1,,,
חברותא - גיטין,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\19_MAS_GITIN\HavAll.txt,,חברותא,0,,0,2355,,0,,1,bav_gitin,,2,,,,,1,1,,,
חברותא - גיטין | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\19_MAS_GITIN\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2412,,0,,1,bav_gitin,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\19_MAS_GITIN\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2472,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - קידושין,ר' פנחס ראובן שליט''א,Books\030_BAVLI\20_MAS_KIDUSHIN\20_Bav KIDUSHIN_L1.txt,,גמרא,0,,0,899,,0,,0,kidushin,,2,,,,,0,1,,,
תלמוד בבלי - קידושין - רש''י,ר' פנחס ראובן שליט''א,Books\030_BAVLI\20_MAS_KIDUSHIN\20_Bav KIDUSHIN_L2.txt,,רש''י,0,,0,902,,0,,0,kidushin,,2,,,,,0,1,,,
תלמוד בבלי - קידושין - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\20_MAS_KIDUSHIN\20_Bav KIDUSHIN_L3.txt,,תוספות,0,,0,901,,0,,0,kidushin,,2,,,,,0,1,,,
"רשב""א - מסכת קידושין",ר' פנחס ראובן שליט''א,Books\030_BAVLI\20_MAS_KIDUSHIN\20_Bav KIDUSHIN_L6_rashba.txt,,רשב''א,0,,0,5085,,0,,1,,,2,,,,,1,1,,,
מסכת קידושין,ר' פנחס ראובן שליט''א,Books\030_BAVLI\20_MAS_KIDUSHIN\DebugMix.txt,,תצוגה משולבת,3,,0,1324,,0,,0,kidushin,,2,,,,,1,1,,,
חברותא - קידושין,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\20_MAS_KIDUSHIN\HavAll.txt,,חברותא,0,,0,2356,,0,,1,kidushin,,2,,,,,1,1,,,
חברותא - קידושין | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\20_MAS_KIDUSHIN\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2414,,0,,1,kidushin,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\20_MAS_KIDUSHIN\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2473,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - בבא קמא,ר' פנחס ראובן שליט''א,Books\030_BAVLI\21_MAS_KAMA\Bav BABA KAMA_L1.txt,,גמרא,0,,0,997,,0,,0,baba_kama,,2,,,,,0,1,,,
תלמוד בבלי - בבא קמא - רש''י,ר' פנחס ראובן שליט''א,Books\030_BAVLI\21_MAS_KAMA\Bav BABA KAMA_L2.txt,,רש''י,0,,0,998,,0,,0,baba_kama,,2,,,,,0,1,,,
תלמוד בבלי - בבא קמא - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\21_MAS_KAMA\Bav BABA KAMA_L3.txt,,תוספות,0,,0,999,,0,,0,baba_kama,,2,,,,,0,1,,,
"רשב""א - מסכת בבא קמא",ר' פנחס ראובן שליט''א,Books\030_BAVLI\21_MAS_KAMA\Bav BABA KAMA_L6_rashba.txt,,רשב''א,0,,0,5086,,0,,1,,,2,,,,,1,1,,,
מסכת בבא קמא,ר' פנחס ראובן שליט''א,Books\030_BAVLI\21_MAS_KAMA\DebugMix.txt,,תצוגה משולבת,3,,0,1001,,0,,0,baba_kama,,2,,,,,1,1,,,
חברותא - בבא קמא,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\21_MAS_KAMA\HavAll.txt,,חברותא,0,,0,2357,,0,,1,baba_kama,,2,,,,,1,1,,,
חברותא - בבא קמא | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\21_MAS_KAMA\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2416,,0,,1,baba_kama,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\21_MAS_KAMA\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2474,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - בבא מציעא,ר' פנחס ראובן שליט''א,Books\030_BAVLI\22_MAS_METSIA\22_Bav BABA METSIA_L1.txt,,גמרא,0,,0,959,,0,,0,bav_metsia,,2,,,,,0,1,,,
תלמוד בבלי - בבא מציעא - רש''י,ר' פנחס ראובן שליט''א,Books\030_BAVLI\22_MAS_METSIA\22_Bav BABA METSIA_L2.txt,,רש''י,0,,0,960,,0,,0,bav_metsia,,2,,,,,0,1,,,
תלמוד בבלי - בבא מציעא - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\22_MAS_METSIA\22_Bav BABA METSIA_L3.txt,,תוספות,0,,0,961,,0,,0,bav_metsia,,2,,,,,0,1,,,
"רשב""א - מסכת בבא מציעא",ר' פנחס ראובן שליט''א,Books\030_BAVLI\22_MAS_METSIA\22_Bav BABA METSIA_L6_rashba.txt,,רשב''א,0,,0,5087,,0,,1,,,2,,,,,1,1,,,
מסכת בבא מציעא,ר' פנחס ראובן שליט''א,Books\030_BAVLI\22_MAS_METSIA\DebugMix.txt,,תצוגה משולבת,3,,0,962,,0,,0,bav_metsia,,2,,,,,1,1,,,
חברותא - בבא מציעא,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\22_MAS_METSIA\HavAll.txt,,חברותא,0,,0,2358,,0,,1,bav_metsia,,2,,,,,1,1,,,
חברותא - בבא מציעא | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\22_MAS_METSIA\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2418,,0,,1,bav_metsia,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\22_MAS_METSIA\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2475,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - בבא בתרא,ר' פנחס ראובן שליט''א,Books\030_BAVLI\23_MAS_BATRA\23_Bav BABA BATRA_L1.txt,,גמרא,0,,0,948,,0,,0,bav_batra,,2,,,,,0,1,,,
תלמוד בבלי - בבא בתרא - רש''י,ר' פנחס ראובן שליט''א,Books\030_BAVLI\23_MAS_BATRA\23_Bav BABA BATRA_L2.txt,,רש''י - ורשב''ם,0,,0,949,,0,,0,bav_batra,,2,,,,,0,1,,,
תלמוד בבלי - בבא בתרא - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\23_MAS_BATRA\23_Bav BABA BATRA_L3.txt,,תוספות,0,,0,950,,0,,0,bav_batra,,2,,,,,0,1,,,
"רשב""א - מסכת בבא בתרא",ר' פנחס ראובן שליט''א,Books\030_BAVLI\23_MAS_BATRA\23_Bav BABA BATRA_L6_rashba.txt,,רשב''א,0,,0,5088,,0,,1,,,2,,,,,1,1,,,
מסכת בבא בתרא,ר' פנחס ראובן שליט''א,Books\030_BAVLI\23_MAS_BATRA\DebugMix.txt,,תצוגה משולבת,3,,0,907,,0,,0,bav_batra,,2,,,,,1,1,,,
חברותא - בבא בתרא,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\23_MAS_BATRA\HavAll.txt,,חברותא,0,,0,2359,,0,,1,bav_batra,,2,,,,,1,1,,,
חברותא - בבא בתרא | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\23_MAS_BATRA\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2420,,0,,1,bav_batra,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\23_MAS_BATRA\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2476,,1,,1,,,0,,,,,1,1,,,
תלמוד בבלי - סנהדרין,ר' פנחס ראובן שליט''א,Books\030_BAVLI\24_MAS_SANHEDRIN\Bav SANHEDRIN_L1.txt,,גמרא,0,,0,1003,,0,,0,bav_sanhedrin,,2,,,,,0,1,,,
תלמוד בבלי - סנהדרין - רש''י,ר' פנחס ראובן שליט''א,Books\030_BAVLI\24_MAS_SANHEDRIN\Bav SANHEDRIN_L2.txt,,רש''י,0,,0,1004,,0,,0,bav_sanhedrin,,2,,,,,0,1,,,
תלמוד בבלי - סנהדרין - תוספות,ר' פנחס ראובן שליט''א,Books\030_BAVLI\24_MAS_SANHEDRIN\Bav SANHEDRIN_L3.txt,,תוספות,0,,0,1005,,0,,0,bav_sanhedrin,,2,,,,,0,1,,,
מסכת סנהדרין,ר' פנחס ראובן שליט''א,Books\030_BAVLI\24_MAS_SANHEDRIN\DebugMix.txt,,תצוגה משולבת,3,,0,1006,,0,,0,bav_sanhedrin,,2,,,,,1,1,,,
חברותא - סנהדרין,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\24_MAS_SANHEDRIN\HavAll.txt,,חברותא,0,,0,2360,,0,,1,bav_sanhedrin,,2,,,,,1,1,,,
חברותא - סנהדרין | בלי הערות,"הרב יעקב שולביץ שליט""א",Books\030_BAVLI\24_MAS_SANHEDRIN\HavTempNoNotes.txt,,חברותא בלי הערות,0,,0,2422,,0,,1,bav_sanhedrin,,2,,,,,1,1,,,
חברותא - זמני - הערות,,Books\030_BAVLI\24_MAS_SANHEDRIN\HavTempNotes.txt,,חברותא זמני הערות,0,,0,2477,,1,,1,,,0,,,,,1,1,,,
